Path,Size
web/src/lib/stores/drag-and-drop-files.store.ts,211
web/src/lib/stores/memory.store.ts,164
web/src/lib/stores/people.store.ts,272
web/src/lib/stores/preferences.store.ts,3844
web/src/lib/stores/search.store.ts,303
web/src/lib/stores/server-config.store.ts,1110
web/src/lib/stores/server-info.store.ts,167
web/src/lib/stores/slideshow.store.ts,2128
web/src/lib/stores/stacked-asset.store.ts,161
web/src/lib/stores/upload.ts,3210
web/src/lib/stores/user.store.ts,560
web/src/lib/stores/websocket.ts,2160
web/src/lib/stores/zoom-image.store.ts,209
web/src/lib/utils/actions.ts,1027
web/src/lib/utils/album-utils.ts,5485
web/src/lib/utils/asset-utils.spec.ts,2148
web/src/lib/utils/asset-utils.ts,13244
web/src/lib/utils/auth.ts,1566
web/src/lib/utils/byte-converter.ts,741
web/src/lib/utils/byte-units.ts,1260
web/src/lib/utils/context-menu.ts,687
web/src/lib/utils/context.ts,225
web/src/lib/utils/date-time.spec.ts,700
web/src/lib/utils/date-time.ts,1663
web/src/lib/utils/dipatch.ts,110
web/src/lib/utils/eventemitter.ts,1200
web/src/lib/utils/executor-queue.spec.ts,1930
web/src/lib/utils/executor-queue.ts,1446
web/src/lib/utils/file-uploader.ts,6308
web/src/lib/utils/generate-id.ts,74
web/src/lib/utils/handle-error.ts,861
web/src/lib/utils/metadata-search.ts,315
web/src/lib/utils/navigation.ts,3252
web/src/lib/utils/people-utils.ts,4002
web/src/lib/utils/person.ts,1117
web/src/lib/utils/slideshow-history.ts,862
web/src/lib/utils/string-utils.ts,450
web/src/lib/utils/thumbnail-util.ts,1636
web/src/lib/utils/timeline-util.ts,1759
web/src/lib/utils/timesince.ts,320
web/src/routes/(user)/+layout.svelte,731
web/src/routes/admin/+page.svelte,0
web/src/routes/admin/+page.ts,229
web/src/test-data/factories/album-factory.ts,785
web/src/test-data/factories/asset-factory.ts,1412
web/src/test-data/factories/user-factory.ts,1059
docs/blog/2023/07-29/images/web-shortcuts-panel.png,1932708
e2e/src/web/specs/asset-viewer/detail-panel.e2e-spec.ts,2360
e2e/src/web/specs/asset-viewer/navbar.e2e-spec.ts,1962
mobile/android/app/src/debug/AndroidManifest.xml,319
mobile/android/app/src/main/AndroidManifest.xml,3701
mobile/android/app/src/profile/AndroidManifest.xml,319
mobile/android/metadata/en-US/images/featureGraphic.png,49536
mobile/android/metadata/en-US/images/icon.png,41624
mobile/ios/Runner.xcodeproj/project.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist,238
mobile/ios/Runner.xcodeproj/project.xcworkspace/xcshareddata/WorkspaceSettings.xcsettings,226
mobile/ios/Runner.xcodeproj/xcshareddata/xcschemes/Runner.xcscheme,3260
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/100.png,6473
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/102.png,6611
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/1024.png,97703
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/114.png,7511
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/120.png,7908
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/128.png,8538
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/144.png,9561
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/152.png,10266
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/16.png,634
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/167.png,11273
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/172.png,11636
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/180.png,12290
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/196.png,13479
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/20.png,767
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/216.png,14999
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/256.png,18094
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/29.png,1563
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/32.png,1761
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/40.png,2309
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/48.png,2854
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/50.png,2977
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/512.png,41483
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/55.png,3318
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/57.png,3421
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/58.png,3535
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/60.png,3620
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/64.png,3936
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/66.png,4071
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/72.png,4466
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/76.png,4731
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/80.png,5017
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/87.png,5493
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/88.png,5616
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/92.png,5833
mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json,6879
mobile/ios/Runner/Assets.xcassets/LaunchBackground.imageset/Contents.json,361
mobile/ios/Runner/Assets.xcassets/LaunchBackground.imageset/background.png,69
mobile/ios/Runner/Assets.xcassets/LaunchBackground.imageset/darkbackground.png,69
mobile/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json,391
mobile/ios/Runner/Assets.xcassets/LaunchImage.imageset/LaunchImage.png,4822
mobile/ios/Runner/Assets.xcassets/LaunchImage.imageset/LaunchImage@2x.png,8554
mobile/ios/Runner/Assets.xcassets/LaunchImage.imageset/LaunchImage@3x.png,12515
mobile/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md,336
mobile/lib/pages/search/map/map.page.dart,14711
mobile/lib/pages/search/map/map_location_picker.page.dart,5926
mobile/lib/pages/sharing/partner/partner.page.dart,5520
mobile/lib/pages/sharing/partner/partner_detail.page.dart,2785
mobile/lib/pages/sharing/shared_link/shared_link.page.dart,4121
mobile/lib/pages/sharing/shared_link/shared_link_edit.page.dart,17476
mobile/lib/providers/image/cache/image_loader.dart,1773
mobile/lib/providers/image/cache/remote_image_cache_manager.dart,577
mobile/lib/providers/image/cache/thumbnail_image_cache_manager.dart,606
mobile/lib/providers/image/exceptions/image_loading_exception.dart,186
mobile/lib/widgets/asset_viewer/exif_sheet/exif_bottom_sheet.dart,8489
mobile/lib/widgets/asset_viewer/exif_sheet/exif_detail.dart,2060
mobile/lib/widgets/asset_viewer/exif_sheet/exif_image_properties.dart,1744
mobile/lib/widgets/asset_viewer/exif_sheet/exif_location.dart,3502
mobile/lib/widgets/asset_viewer/exif_sheet/exif_map.dart,2511
mobile/lib/widgets/asset_viewer/exif_sheet/exif_people.dart,3119
mobile/lib/widgets/common/app_bar_dialog/app_bar_dialog.dart,9026
mobile/lib/widgets/common/app_bar_dialog/app_bar_profile_info.dart,4572
mobile/lib/widgets/common/app_bar_dialog/app_bar_server_info.dart,10643
mobile/lib/widgets/forms/login/email_input.dart,1486
mobile/lib/widgets/forms/login/loading_icon.dart,446
mobile/lib/widgets/forms/login/login_button.dart,733
mobile/lib/widgets/forms/login/login_form.dart,17968
mobile/lib/widgets/forms/login/o_auth_login_button.dart,1026
mobile/lib/widgets/forms/login/password_input.dart,1502
mobile/lib/widgets/forms/login/server_endpoint_input.dart,1564
mobile/lib/widgets/map/map_settings/map_settings_list_tile.dart,776
mobile/lib/widgets/map/map_settings/map_settings_time_dropdown.dart,2793
mobile/lib/widgets/map/map_settings/map_theme_picker.dart,3126
mobile/lib/widgets/photo_view/src/photo_view_computed_scale.dart,1030
mobile/lib/widgets/photo_view/src/photo_view_default_widgets.dart,1057
mobile/lib/widgets/photo_view/src/photo_view_scale_state.dart,307
mobile/lib/widgets/photo_view/src/photo_view_wrappers.dart,9971
mobile/lib/widgets/search/search_filter/camera_picker.dart,4199
mobile/lib/widgets/search/search_filter/display_option_picker.dart,2027
mobile/lib/widgets/search/search_filter/filter_bottom_sheet_scaffold.dart,1863
mobile/lib/widgets/search/search_filter/location_picker.dart,5907
mobile/lib/widgets/search/search_filter/media_type_picker.dart,1503
mobile/lib/widgets/search/search_filter/people_picker.dart,3087
mobile/lib/widgets/search/search_filter/search_filter_chip.dart,1714
mobile/lib/widgets/search/search_filter/search_filter_utils.dart,479
mobile/lib/widgets/settings/asset_list_settings/asset_list_group_settings.dart,2044
mobile/lib/widgets/settings/asset_list_settings/asset_list_layout_settings.dart,1707
mobile/lib/widgets/settings/asset_list_settings/asset_list_settings.dart,1364
mobile/lib/widgets/settings/asset_viewer_settings/asset_viewer_settings.dart,646
mobile/lib/widgets/settings/asset_viewer_settings/image_viewer_quality_setting.dart,1887
mobile/lib/widgets/settings/asset_viewer_settings/video_viewer_settings.dart,1222
mobile/lib/widgets/settings/backup_settings/background_settings.dart,8616
mobile/lib/widgets/settings/backup_settings/backup_settings.dart,2724
mobile/lib/widgets/settings/backup_settings/foreground_settings.dart,1325
mobile/lib/widgets/settings/preference_settings/haptic_setting.dart,1311
mobile/lib/widgets/settings/preference_settings/preference_setting.dart,614
mobile/lib/widgets/settings/preference_settings/theme_setting.dart,3035
open-api/templates/mobile/serialization/native/native_class.mustache,12571
open-api/templates/mobile/serialization/native/native_class.mustache.patch,2374
web/src/lib/assets/apple/apple-splash-1125-2436.png,150456
web/src/lib/assets/apple/apple-splash-1136-640.png,62179
web/src/lib/assets/apple/apple-splash-1170-2532.png,159350
web/src/lib/assets/apple/apple-splash-1179-2556.png,160347
web/src/lib/assets/apple/apple-splash-1242-2208.png,167192
web/src/lib/assets/apple/apple-splash-1242-2688.png,170604
web/src/lib/assets/apple/apple-splash-1284-2778.png,177016
web/src/lib/assets/apple/apple-splash-1290-2796.png,177064
web/src/lib/assets/apple/apple-splash-1334-750.png,74571
web/src/lib/assets/apple/apple-splash-1536-2048.png,217108
web/src/lib/assets/apple/apple-splash-1620-2160.png,233833
web/src/lib/assets/apple/apple-splash-1668-2224.png,246723
web/src/lib/assets/apple/apple-splash-1668-2388.png,247675
web/src/lib/assets/apple/apple-splash-1792-828.png,75539
web/src/lib/assets/apple/apple-splash-2048-1536.png,206314
web/src/lib/assets/apple/apple-splash-2048-2732.png,318257
web/src/lib/assets/apple/apple-splash-2160-1620.png,221335
web/src/lib/assets/apple/apple-splash-2208-1242.png,140291
web/src/lib/assets/apple/apple-splash-2224-1668.png,229697
web/src/lib/assets/apple/apple-splash-2388-1668.png,225281
web/src/lib/assets/apple/apple-splash-2436-1125.png,108141
web/src/lib/assets/apple/apple-splash-2532-1170.png,114614
web/src/lib/assets/apple/apple-splash-2556-1179.png,116313
web/src/lib/assets/apple/apple-splash-2688-1242.png,125369
web/src/lib/assets/apple/apple-splash-2732-2048.png,302744
web/src/lib/assets/apple/apple-splash-2778-1284.png,133182
web/src/lib/assets/apple/apple-splash-2796-1290.png,133483
web/src/lib/assets/apple/apple-splash-640-1136.png,74698
web/src/lib/assets/apple/apple-splash-750-1334.png,84655
web/src/lib/assets/apple/apple-splash-828-1792.png,100608
web/src/lib/assets/fonts/SnowburstOne-Regular.ttf,66404
web/src/lib/components/admin-page/delete-confirm-dialogue.svelte,2880
web/src/lib/components/admin-page/restore-dialogue.svelte,1136
web/src/lib/components/album-page/album-card-group.svelte,2681
web/src/lib/components/album-page/album-card.svelte,2999
web/src/lib/components/album-page/album-cover.svelte,1024
web/src/lib/components/album-page/album-description.spec.ts,828
web/src/lib/components/album-page/album-description.svelte,1265
web/src/lib/components/album-page/album-options.svelte,3738
web/src/lib/components/album-page/album-summary.svelte,876
web/src/lib/components/album-page/album-title.svelte,1354
web/src/lib/components/album-page/album-viewer.svelte,4385
web/src/lib/components/album-page/albums-controls.svelte,5635
web/src/lib/components/album-page/albums-list.svelte,15163
web/src/lib/components/album-page/albums-table-header.svelte,975
web/src/lib/components/album-page/albums-table-row.svelte,2602
web/src/lib/components/album-page/albums-table.svelte,3266
web/src/lib/components/album-page/share-info-modal.svelte,6422
web/src/lib/components/album-page/thumbnail-selection.svelte,1814
web/src/lib/components/album-page/user-selection-modal.svelte,6280
web/src/lib/components/asset-viewer/activity-status.svelte,1374
web/src/lib/components/asset-viewer/activity-viewer.svelte,13385
web/src/lib/components/asset-viewer/album-list-item-details.svelte,213
web/src/lib/components/asset-viewer/album-list-item.svelte,1973
web/src/lib/components/asset-viewer/asset-viewer-nav-bar.spec.ts,1442
web/src/lib/components/asset-viewer/asset-viewer-nav-bar.svelte,9263
web/src/lib/components/asset-viewer/asset-viewer.svelte,27865
web/src/lib/components/asset-viewer/delete-button.spec.ts,1184
web/src/lib/components/asset-viewer/delete-button.svelte,827
web/src/lib/components/asset-viewer/detail-panel-description.svelte,1613
web/src/lib/components/asset-viewer/detail-panel-location.svelte,2672
web/src/lib/components/asset-viewer/detail-panel.svelte,17226
web/src/lib/components/asset-viewer/download-panel.svelte,2356
web/src/lib/components/asset-viewer/intersection-observer.svelte,2278
web/src/lib/components/asset-viewer/navigation-area.svelte,294
web/src/lib/components/asset-viewer/panorama-viewer.svelte,1911
web/src/lib/components/asset-viewer/photo-sphere-viewer-adapter.svelte,962
web/src/lib/components/asset-viewer/photo-viewer.spec.ts,1621
web/src/lib/components/asset-viewer/photo-viewer.svelte,5766
web/src/lib/components/asset-viewer/slideshow-bar.svelte,3916
web/src/lib/components/asset-viewer/video-native-viewer.svelte,2132
web/src/lib/components/asset-viewer/video-wrapper-viewer.svelte,687
web/src/lib/components/elements/badge.svelte,758
web/src/lib/components/elements/checkbox.svelte,604
web/src/lib/components/elements/date-input.svelte,599
web/src/lib/components/elements/dropdown.svelte,3630
web/src/lib/components/elements/group-tab.svelte,635
web/src/lib/components/elements/icon.svelte,923
web/src/lib/components/elements/radio-button.svelte,356
web/src/lib/components/elements/search-bar.svelte,1729
web/src/lib/components/elements/slider.svelte,2460
web/src/lib/components/faces-page/assign-face-side-panel.svelte,4975
web/src/lib/components/faces-page/edit-name-input.svelte,1453
web/src/lib/components/faces-page/face-thumbnail.svelte,1869
web/src/lib/components/faces-page/merge-face-selector.svelte,5712
web/src/lib/components/faces-page/merge-suggestion-modal.svelte,4265
web/src/lib/components/faces-page/people-card.svelte,3440
web/src/lib/components/faces-page/people-list.svelte,1498
web/src/lib/components/faces-page/people-search.svelte,2886
web/src/lib/components/faces-page/person-side-panel.svelte,12770
web/src/lib/components/faces-page/set-birth-date-modal.svelte,1575
web/src/lib/components/faces-page/show-hide.svelte,3098
web/src/lib/components/faces-page/unmerge-face-selector.svelte,6022
web/src/lib/components/forms/admin-registration-form.svelte,2352
web/src/lib/components/forms/api-key-form.svelte,1662
web/src/lib/components/forms/api-key-secret.svelte,1291
web/src/lib/components/forms/change-password-form.svelte,1741
web/src/lib/components/forms/create-user-form.svelte,4697
web/src/lib/components/forms/edit-album-form.svelte,2353
web/src/lib/components/forms/edit-user-form.svelte,5222
web/src/lib/components/forms/library-exclusion-pattern-form.svelte,2369
web/src/lib/components/forms/library-import-path-form.svelte,2176
web/src/lib/components/forms/library-import-paths-form.svelte,7730
web/src/lib/components/forms/library-rename-form.svelte,1067
web/src/lib/components/forms/library-scan-settings-form.svelte,5622
web/src/lib/components/forms/library-user-picker-form.svelte,1640
web/src/lib/components/forms/login-form.svelte,4935
web/src/lib/components/layouts/user-page-layout.svelte,1886
web/src/lib/components/map-page/map-settings-modal.svelte,4606
web/src/lib/components/memory-page/memory-viewer.svelte,14989
web/src/lib/components/onboarding-page/onboarding-card.svelte,348
web/src/lib/components/onboarding-page/onboarding-hello.svelte,1053
web/src/lib/components/onboarding-page/onboarding-storage-template.svelte,2638
web/src/lib/components/onboarding-page/onboarding-theme.svelte,2393
web/src/lib/components/photos-page/asset-date-group.svelte,7202
web/src/lib/components/photos-page/asset-grid.svelte,16510
web/src/lib/components/photos-page/asset-select-context-menu.svelte,1157
web/src/lib/components/photos-page/asset-select-control-bar.svelte,1472
web/src/lib/components/photos-page/delete-asset-dialog.svelte,1329
web/src/lib/components/photos-page/memory-lane.svelte,3648
web/src/lib/components/share-page/individual-shared-viewer.svelte,4440
web/src/lib/components/shared-components/album-selection-modal.svelte,4120
web/src/lib/components/shared-components/apple-header.svelte,8350
web/src/lib/components/shared-components/autogrow-textarea.spec.ts,2322
web/src/lib/components/shared-components/autogrow-textarea.svelte,1010
web/src/lib/components/shared-components/change-date.svelte,2251
web/src/lib/components/shared-components/change-location.svelte,6028
web/src/lib/components/shared-components/combobox.svelte,7548
web/src/lib/components/shared-components/control-app-bar.svelte,2275
web/src/lib/components/shared-components/drag-and-drop-upload-overlay.svelte,2193
web/src/lib/components/shared-components/dropdown-button.svelte,1715
web/src/lib/components/shared-components/empty-placeholder.svelte,861
web/src/lib/components/shared-components/focus-trap.svelte,1754
web/src/lib/components/shared-components/full-screen-modal.svelte,2477
web/src/lib/components/shared-components/fullscreen-container.svelte,975
web/src/lib/components/shared-components/immich-logo-small-link.svelte,314
web/src/lib/components/shared-components/immich-logo.svelte,1141
web/src/lib/components/shared-components/loading-spinner.svelte,1389
web/src/lib/components/shared-components/modal-header.svelte,1194
web/src/lib/components/shared-components/navigation-loading-bar.svelte,751
web/src/lib/components/shared-components/password-field.svelte,1311
web/src/lib/components/shared-components/profile-image-cropper.svelte,3073
web/src/lib/components/shared-components/show-shortcuts.svelte,2982
web/src/lib/components/shared-components/status-box.svelte,3937
web/src/lib/components/shared-components/theme-button.svelte,641
web/src/lib/components/shared-components/upload-asset-preview.svelte,4966
web/src/lib/components/shared-components/upload-panel.svelte,6231
web/src/lib/components/shared-components/user-avatar.svelte,2840
web/src/lib/components/shared-components/version-announcement-box.svelte,2100
web/src/lib/components/sharedlinks-page/shared-link-card.svelte,5245
web/src/lib/components/user-settings-page/app-settings.svelte,5918
web/src/lib/components/user-settings-page/change-password-settings.svelte,2494
web/src/lib/components/user-settings-page/device-card.svelte,2838
web/src/lib/components/user-settings-page/device-list.svelte,2906
web/src/lib/components/user-settings-page/memories-settings.svelte,1639
web/src/lib/components/user-settings-page/notifications-settings.svelte,2881
web/src/lib/components/user-settings-page/oauth-settings.svelte,2072
web/src/lib/components/user-settings-page/partner-selection-modal.svelte,2793
web/src/lib/components/user-settings-page/partner-settings.svelte,6463
web/src/lib/components/user-settings-page/user-api-key-list.svelte,5471
web/src/lib/components/user-settings-page/user-profile-settings.svelte,2329
web/src/lib/components/user-settings-page/user-settings-list.svelte,3102
web/src/lib/components/utilities-page/utilities-menu.svelte,697
web/src/routes/(user)/albums/+page.svelte,1734
web/src/routes/(user)/albums/+page.ts,408
web/src/routes/(user)/explore/+page.svelte,4321
web/src/routes/(user)/explore/+page.ts,422
web/src/routes/(user)/people/+page.svelte,17472
web/src/routes/(user)/people/+page.ts,347
web/src/routes/(user)/places/+page.svelte,2148
web/src/routes/(user)/places/+page.ts,331
web/src/routes/(user)/sharing/+page.svelte,3499
web/src/routes/(user)/sharing/+page.ts,451
web/src/routes/(user)/user-settings/+page.svelte,1152
web/src/routes/(user)/user-settings/+page.ts,483
web/src/routes/(user)/utilities/+page.svelte,433
web/src/routes/(user)/utilities/+page.ts,372
web/src/routes/admin/jobs-status/+page.svelte,1528
web/src/routes/admin/jobs-status/+page.ts,451
web/src/routes/admin/library-management/+page.svelte,16678
web/src/routes/admin/library-management/+page.ts,545
web/src/routes/admin/repair/+page.svelte,13748
web/src/routes/admin/repair/+page.ts,464
web/src/routes/admin/server-status/+page.svelte,910
web/src/routes/admin/server-status/+page.ts,454
web/src/routes/admin/system-settings/+page.svelte,9044
web/src/routes/admin/system-settings/+page.ts,447
web/src/routes/admin/user-management/+page.svelte,10300
web/src/routes/admin/user-management/+page.ts,532
web/src/routes/auth/change-password/+page.svelte,964
web/src/routes/auth/change-password/+page.ts,490
web/src/routes/auth/login/+page.svelte,945
web/src/routes/auth/login/+page.ts,488
web/src/routes/auth/onboarding/+page.svelte,2372
web/src/routes/auth/onboarding/+page.ts,334
web/src/routes/auth/register/+page.svelte,598
web/src/routes/auth/register/+page.ts,476
mobile/android/fastlane/metadata/android/en-US/full_description.txt,1046
mobile/android/fastlane/metadata/android/en-US/short_description.txt,56
mobile/android/fastlane/metadata/android/en-US/title.txt,6
mobile/android/fastlane/metadata/android/en-US/video.txt,0
mobile/android/metadata/en-US/images/phoneScreenshots/1_en-US.png,33224
mobile/android/metadata/en-US/images/phoneScreenshots/2_en-US.png,412750
mobile/android/metadata/en-US/images/phoneScreenshots/3_en-US.png,583458
mobile/android/metadata/en-US/images/phoneScreenshots/4_en-US.png,315803
mobile/android/metadata/en-US/images/phoneScreenshots/5_en-US.png,75587
mobile/android/metadata/en-US/images/phoneScreenshots/6_en-US.png,186984
mobile/android/metadata/en-US/images/sevenInchScreenshots/1_en-US.png,85673
mobile/android/metadata/en-US/images/sevenInchScreenshots/2_en-US.png,3561350
mobile/android/metadata/en-US/images/sevenInchScreenshots/3_en-US.png,189755
mobile/android/metadata/en-US/images/sevenInchScreenshots/4_en-US.png,1583994
mobile/android/metadata/en-US/images/sevenInchScreenshots/5_en-US.png,4239612
mobile/android/metadata/en-US/images/tenInchScreenshots/1_en-US.png,85673
mobile/android/metadata/en-US/images/tenInchScreenshots/2_en-US.png,3561350
mobile/android/metadata/en-US/images/tenInchScreenshots/3_en-US.png,189755
mobile/android/metadata/en-US/images/tenInchScreenshots/4_en-US.png,1583994
mobile/android/metadata/en-US/images/tenInchScreenshots/5_en-US.png,4239612
mobile/lib/widgets/photo_view/src/controller/photo_view_controller.dart,8239
mobile/lib/widgets/photo_view/src/controller/photo_view_controller_delegate.dart,6826
mobile/lib/widgets/photo_view/src/controller/photo_view_scalestate_controller.dart,3521
mobile/lib/widgets/photo_view/src/core/photo_view_core.dart,15148
mobile/lib/widgets/photo_view/src/core/photo_view_gesture_detector.dart,9813
mobile/lib/widgets/photo_view/src/core/photo_view_hit_corners.dart,2244
mobile/lib/widgets/photo_view/src/utils/ignorable_change_notifier.dart,2767
mobile/lib/widgets/photo_view/src/utils/photo_view_hero_attributes.dart,790
mobile/lib/widgets/photo_view/src/utils/photo_view_utils.dart,4749
web/src/lib/assets/fonts/overpass/Overpass-Italic.ttf,286200
web/src/lib/assets/fonts/overpass/Overpass.ttf,315752
web/src/lib/assets/fonts/overpass/OverpassMono.ttf,257080
web/src/lib/components/admin-page/jobs/job-tile-button.svelte,770
web/src/lib/components/admin-page/jobs/job-tile-status.svelte,459
web/src/lib/components/admin-page/jobs/job-tile.svelte,6406
web/src/lib/components/admin-page/jobs/jobs-panel.svelte,5693
web/src/lib/components/admin-page/jobs/storage-migration-description.svelte,428
web/src/lib/components/admin-page/server-stats/server-stats-panel.svelte,5476
web/src/lib/components/admin-page/server-stats/stats-card.svelte,1053
web/src/lib/components/admin-page/settings/admin-settings.svelte,2397
web/src/lib/components/admin-page/settings/admin-settings.ts,250
web/src/lib/components/album-page/__tests__/album-card.spec.ts,4157
web/src/lib/components/assets/thumbnail/image-thumbnail.svelte,2160
web/src/lib/components/assets/thumbnail/thumbnail.svelte,8101
web/src/lib/components/assets/thumbnail/video-thumbnail.svelte,2332
web/src/lib/components/elements/buttons/button.svelte,3150
web/src/lib/components/elements/buttons/circle-icon-button.svelte,1800
web/src/lib/components/elements/buttons/link-button.svelte,465
web/src/lib/components/elements/buttons/skip-link.svelte,625
web/src/lib/components/photos-page/actions/add-to-album.svelte,1735
web/src/lib/components/photos-page/actions/archive-action.svelte,1480
web/src/lib/components/photos-page/actions/asset-job-actions.svelte,1521
web/src/lib/components/photos-page/actions/change-date-action.svelte,1423
web/src/lib/components/photos-page/actions/change-location-action.svelte,1453
web/src/lib/components/photos-page/actions/create-shared-link.svelte,736
web/src/lib/components/photos-page/actions/delete-assets.svelte,1742
web/src/lib/components/photos-page/actions/download-action.svelte,1256
web/src/lib/components/photos-page/actions/favorite-action.svelte,2184
web/src/lib/components/photos-page/actions/remove-from-album.svelte,2225
web/src/lib/components/photos-page/actions/remove-from-shared-link.svelte,1991
web/src/lib/components/photos-page/actions/restore-assets.svelte,1426
web/src/lib/components/photos-page/actions/select-all-assets.svelte,1002
web/src/lib/components/photos-page/actions/stack-action.svelte,1506
web/src/lib/components/shared-components/context-menu/context-menu.svelte,1371
web/src/lib/components/shared-components/context-menu/menu-option.svelte,698
web/src/lib/components/shared-components/context-menu/menu.ts,33
web/src/lib/components/shared-components/context-menu/right-click-context-menu.svelte,1549
web/src/lib/components/shared-components/create-share-link-modal/create-shared-link-modal.svelte,8702
web/src/lib/components/shared-components/dialog/confirm-dialog.svelte,1389
web/src/lib/components/shared-components/dialog/dialog-wrapper.svelte,263
web/src/lib/components/shared-components/dialog/dialog.ts,952
web/src/lib/components/shared-components/gallery-viewer/gallery-viewer.svelte,5091
web/src/lib/components/shared-components/map/map.svelte,6673
web/src/lib/components/shared-components/navigation-bar/account-info-panel.svelte,3706
web/src/lib/components/shared-components/navigation-bar/avatar-selector.svelte,973
web/src/lib/components/shared-components/navigation-bar/navigation-bar.svelte,6035
web/src/lib/components/shared-components/notification/notification-card.svelte,3663
web/src/lib/components/shared-components/notification/notification-list.svelte,703
web/src/lib/components/shared-components/notification/notification.ts,1634
web/src/lib/components/shared-components/portal/portal.svelte,1531
web/src/lib/components/shared-components/progress-bar/progress-bar.svelte,1832
web/src/lib/components/shared-components/scrollbar/scrollbar.svelte,5607
web/src/lib/components/shared-components/search-bar/search-bar.svelte,5190
web/src/lib/components/shared-components/search-bar/search-camera-section.svelte,1849
web/src/lib/components/shared-components/search-bar/search-date-section.svelte,1105
web/src/lib/components/shared-components/search-bar/search-display-section.svelte,878
web/src/lib/components/shared-components/search-bar/search-filter-box.svelte,5852
web/src/lib/components/shared-components/search-bar/search-history-box.svelte,2039
web/src/lib/components/shared-components/search-bar/search-location-section.svelte,2808
web/src/lib/components/shared-components/search-bar/search-media-section.svelte,915
web/src/lib/components/shared-components/search-bar/search-people-section.svelte,3751
web/src/lib/components/shared-components/search-bar/search-text-section.svelte,1764
web/src/lib/components/shared-components/settings/setting-accordion-state.svelte,1178
web/src/lib/components/shared-components/settings/setting-accordion.svelte,1926
web/src/lib/components/shared-components/settings/setting-buttons-row.svelte,1111
web/src/lib/components/shared-components/settings/setting-checkboxes.svelte,1438
web/src/lib/components/shared-components/settings/setting-combobox.svelte,1320
web/src/lib/components/shared-components/settings/setting-dropdown.svelte,1348
web/src/lib/components/shared-components/settings/setting-input-field.spec.ts,1571
web/src/lib/components/shared-components/settings/setting-input-field.svelte,2647
web/src/lib/components/shared-components/settings/setting-select.svelte,1589
web/src/lib/components/shared-components/settings/setting-switch.svelte,1513
web/src/lib/components/shared-components/settings/setting-textarea.svelte,1253
web/src/lib/components/shared-components/side-bar/admin-side-bar.svelte,1234
web/src/lib/components/shared-components/side-bar/more-information-albums.svelte,618
web/src/lib/components/shared-components/side-bar/more-information-assets.svelte,523
web/src/lib/components/shared-components/side-bar/side-bar-link.svelte,2696
web/src/lib/components/shared-components/side-bar/side-bar-section.svelte,415
web/src/lib/components/shared-components/side-bar/side-bar.svelte,4628
web/src/lib/components/utilities-page/duplicates/duplicates-compare-control.svelte,6345
web/src/routes/(user)/photos/[[assetId=id]]/+page.svelte,4454
web/src/routes/(user)/photos/[[assetId=id]]/+page.ts,368
web/src/routes/(user)/share/[key]/+error.svelte,472
web/src/routes/(user)/sharing/sharedlinks/+page.svelte,3159
web/src/routes/(user)/sharing/sharedlinks/+page.ts,237
mobile/android/app/src/main/res/drawable-hdpi/android12splash.png,15627
