File path,Size,Commits
mobile/openapi/test/places_response_dto_test.dart,47,1
server/src/infra/entities/geodata-admin1.entity.ts,10,2
server/src/infra/entities/geodata-admin2.entity.ts,10,2
server/src/infra/entities/geodata-places.entity.ts,59,2
server/src/infra/migrations/1708059341865-GeodataLocationSearch.ts,152,1
server/src/infra/migrations/1708116312820-GeonamesEnhancement.ts,18,1
mobile/lib/shared/views/immich_loading_overlay.dart,41,4
web/src/lib/components/shared-components/settings/setting-select.svelte,0,2
web/src/lib/components/user-settings-page/appearance-settings.svelte,24,4
web/src/lib/components/user-settings-page/quality-settings.svelte,24,3
web/src/lib/components/user-settings-page/sidebar-settings.svelte,15,4
web/src/lib/components/admin-page/settings/thumbnail/thumbnail-settings.svelte,121,12
web/src/lib/components/shared-components/settings/setting-textarea.svelte,0,1
web/src/lib/components/layouts/user-page-layout.svelte,47,18
server/e2e/client/activity-api.ts,0,2
server/e2e/client/album-api.ts,0,2
server/e2e/client/api-key-api.ts,0,2
server/e2e/client/partner-api.ts,0,2
server/e2e/client/server-info-api.ts,0,2
mobile/openapi/test/people_response_dto_test.dart,37,5
web/src/lib/stores/search.store.ts,5,6
web/src/routes/(user)/search/+page.ts,20,13
web/src/lib/utils/autogrow.ts,5,2
server/e2e/api/specs/person.e2e-spec.ts,4,5
server/src/infra/migrations/1707000751533-AddVectorsToSearchPath.ts,14,2
mobile/openapi/test/validate_library_dto_test.dart,32,1
mobile/openapi/test/validate_library_import_path_response_dto_test.dart,37,1
mobile/openapi/test/validate_library_response_dto_test.dart,27,1
server/e2e/api/specs/download.e2e-spec.ts,89,2
server/e2e/api/specs/oauth.e2e-spec.ts,4,3
server/e2e/api/specs/user.e2e-spec.ts,4,3
cli/test/cli-test-utils.ts,38,7
cli/test/e2e/login-key.e2e-spec.ts,48,13
cli/test/e2e/server-info.e2e-spec.ts,42,7
cli/test/e2e/setup.ts,43,7
cli/test/e2e/upload.e2e-spec.ts,49,11
cli/test/e2e/vitest.config.ts,22,3
web/src/lib/utils/metadata-search.ts,9,1
cli/test/global-setup.js,3,2
e2e/playwright.config.ts,61,2
e2e/src/api/setup.ts,26,1
server/e2e/api/specs/auth.e2e-spec.ts,4,5
server/test/fixtures/device.stub.ts,10,2
mobile/lib/modules/memories/ui/memory_progress_indicator.dart,58,2
cli/testSetup.js,3,2
machine-learning/ann/build.sh,1,2
machine-learning/ann/export/build-converter.sh,4,2
mobile/ios/ci_scripts/ci_post_clone.sh,23,3
mobile/scripts/fdroid_build_isar.sh,14,2
server/bin/immich-dev,2,2
server/src/infra/migrations/1708227417898-AddFileCreatedAtIndex.ts,12,1
web/src/lib/components/shared-components/side-bar/side-bar-section.svelte,32,9
mobile/lib/modules/home/ui/asset_grid/thumbnail_placeholder.dart,41,1
e2e/specs/auth.e2e-spec.ts,81,2
e2e/test-utils.ts,79,2
web/src/lib/utils/eventemitter.ts,42,1
web/src/routes/auth/change-password/+page.ts,21,7
web/src/routes/auth/onboarding/+page.ts,13,2
web/bin/immich-web,13,2
cli/.prettierrc,6,2
cli/src/services/crawl.service.spec.ts,235,6
open-api/typescript-sdk/tsconfig.fetch.json,12,4
web/src/api/index.ts,2,6
web/src/api/types.ts,12,6
web/src/api/utils.ts,12,25
web/src/lib/stores/memory.store.ts,4,3
web/src/lib/stores/stacked-asset.store.ts,4,3
web/src/lib/utils/asset-utils.spec.ts,60,11
web/src/lib/utils/person.ts,32,4
web/src/api/api.ts,7,44
web/src/lib/components/admin-page/settings/admin-settings.ts,7,2
web/src/routes/(user)/explore/+page.ts,17,3
web/src/routes/(user)/people/+page.ts,16,3
web/src/routes/(user)/people/[personId]/+page.ts,19,3
mobile/lib/modules/home/providers/upload_profile_image.provider.dart,93,4
web/src/routes/(user)/albums/[albumId]/+page.ts,16,3
web/src/routes/(user)/albums/__tests__/albums.bloc.spec.ts,0,10
web/src/routes/(user)/partners/[userId]/+page.ts,17,3
web/src/routes/(user)/sharing/+page.ts,18,3
web/src/routes/+page.ts,21,11
web/src/routes/auth/register/+page.ts,7,3
mobile/lib/shared/cache/original_image_provider.dart,73,2
mobile/openapi/test/search_suggestion_type_test.dart,21,1
server/src/domain/repositories/metadata.repository.ts,0,8
docker/docker-compose.e2e.yml,49,1
e2e/.gitignore,5,1
docs/tsconfig.json,0,6
server/test/mocks/fswatcher.mock.ts,24,2
server/test/mocks/index.ts,1,2
mobile/openapi/test/search_asset_response_dto_test.dart,42,3
server/src/domain/repositories/smart-info.repository.ts,0,7
server/src/infra/sql/smart.info.repository.sql,111,11
server/test/repositories/index.ts,1,11
server/test/repositories/smart-info.repository.mock.ts,3,2
web/src/lib/components/asset-viewer/intersection-observer.svelte,0,12
docs/blog/2023/06-24/update.mdx,105,4
docs/blog/2023/07-29/update.mdx,151,2
LICENSE,21,3
cli/LICENSE,21,2
web/src/lib/components/admin-page/settings/setting-accordion.svelte,56,9
web/src/lib/components/asset-viewer/panorama-viewer.css,20,2
open-api/typescript-sdk/fetch-client/.openapi-generator-ignore,23,2
open-api/typescript-sdk/fetch-client/.openapi-generator/FILES,182,3
open-api/typescript-sdk/fetch-client/.openapi-generator/VERSION,1,2
open-api/typescript-sdk/fetch-client/apis/APIKeyApi.ts,261,2
open-api/typescript-sdk/fetch-client/apis/ActivityApi.ts,253,2
open-api/typescript-sdk/fetch-client/apis/AlbumApi.ts,538,2
open-api/typescript-sdk/fetch-client/apis/AssetApi.ts,1963,3
open-api/typescript-sdk/fetch-client/apis/AuditApi.ts,236,2
open-api/typescript-sdk/fetch-client/apis/AuthenticationApi.ts,354,2
open-api/typescript-sdk/fetch-client/apis/DownloadApi.ts,189,2
open-api/typescript-sdk/fetch-client/apis/FaceApi.ts,136,2
open-api/typescript-sdk/fetch-client/apis/JobApi.ts,127,2
open-api/typescript-sdk/fetch-client/apis/LibraryApi.ts,402,2
open-api/typescript-sdk/fetch-client/apis/OAuthApi.ts,260,3
open-api/typescript-sdk/fetch-client/apis/PartnerApi.ts,229,2
open-api/typescript-sdk/fetch-client/apis/PersonApi.ts,513,2
open-api/typescript-sdk/fetch-client/apis/SearchApi.ts,215,2
open-api/typescript-sdk/fetch-client/apis/ServerInfoApi.ts,302,2
open-api/typescript-sdk/fetch-client/apis/SharedLinkApi.ts,432,2
open-api/typescript-sdk/fetch-client/apis/SystemConfigApi.ts,239,2
open-api/typescript-sdk/fetch-client/apis/TagApi.ts,415,2
open-api/typescript-sdk/fetch-client/apis/TrashApi.ts,146,2
open-api/typescript-sdk/fetch-client/apis/UserApi.ts,493,2
open-api/typescript-sdk/fetch-client/apis/index.ts,22,2
open-api/typescript-sdk/fetch-client/index.ts,5,2
open-api/typescript-sdk/fetch-client/models/APIKeyCreateDto.ts,65,2
open-api/typescript-sdk/fetch-client/models/APIKeyCreateResponseDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/APIKeyResponseDto.ts,93,2
open-api/typescript-sdk/fetch-client/models/APIKeyUpdateDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/ActivityCreateDto.ts,98,2
open-api/typescript-sdk/fetch-client/models/ActivityResponseDto.ts,128,2
open-api/typescript-sdk/fetch-client/models/ActivityStatisticsResponseDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/AddUsersDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/AlbumCountResponseDto.ts,84,2
open-api/typescript-sdk/fetch-client/models/AlbumResponseDto.ts,220,2
open-api/typescript-sdk/fetch-client/models/AllJobStatusResponseDto.ts,172,2
open-api/typescript-sdk/fetch-client/models/AssetBulkDeleteDto.ts,74,2
open-api/typescript-sdk/fetch-client/models/AssetBulkUpdateDto.ts,122,2
open-api/typescript-sdk/fetch-client/models/AssetBulkUploadCheckDto.ts,73,2
open-api/typescript-sdk/fetch-client/models/AssetBulkUploadCheckItem.ts,75,2
open-api/typescript-sdk/fetch-client/models/AssetBulkUploadCheckResponseDto.ts,73,2
open-api/typescript-sdk/fetch-client/models/AssetBulkUploadCheckResult.ts,111,2
open-api/typescript-sdk/fetch-client/models/AssetFaceResponseDto.ts,136,2
open-api/typescript-sdk/fetch-client/models/AssetFaceUpdateDto.ts,73,2
open-api/typescript-sdk/fetch-client/models/AssetFaceUpdateItem.ts,75,2
open-api/typescript-sdk/fetch-client/models/AssetFaceWithoutPersonResponseDto.ts,120,2
open-api/typescript-sdk/fetch-client/models/AssetFileUploadResponseDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/AssetIdsDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/AssetIdsResponseDto.ts,95,2
open-api/typescript-sdk/fetch-client/models/AssetJobName.ts,39,2
open-api/typescript-sdk/fetch-client/models/AssetJobsDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/AssetOrder.ts,38,2
open-api/typescript-sdk/fetch-client/models/AssetResponseDto.ts,374,2
open-api/typescript-sdk/fetch-client/models/AssetStatsResponseDto.ts,84,2
open-api/typescript-sdk/fetch-client/models/AssetTypeEnum.ts,40,2
open-api/typescript-sdk/fetch-client/models/AudioCodec.ts,39,2
open-api/typescript-sdk/fetch-client/models/AuditDeletesResponseDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/AuthDeviceResponseDto.ts,111,2
open-api/typescript-sdk/fetch-client/models/BulkIdResponseDto.ts,96,2
open-api/typescript-sdk/fetch-client/models/BulkIdsDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/CLIPConfig.ts,104,2
open-api/typescript-sdk/fetch-client/models/CLIPMode.ts,38,2
open-api/typescript-sdk/fetch-client/models/CQMode.ts,39,2
open-api/typescript-sdk/fetch-client/models/ChangePasswordDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/CheckExistingAssetsDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/CheckExistingAssetsResponseDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/Colorspace.ts,38,2
open-api/typescript-sdk/fetch-client/models/CreateAlbumDto.ts,90,2
open-api/typescript-sdk/fetch-client/models/CreateLibraryDto.ts,113,2
open-api/typescript-sdk/fetch-client/models/CreateProfileImageResponseDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/CreateTagDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/CreateUserDto.ts,116,2
open-api/typescript-sdk/fetch-client/models/CuratedLocationsResponseDto.ts,102,2
open-api/typescript-sdk/fetch-client/models/CuratedObjectsResponseDto.ts,102,2
open-api/typescript-sdk/fetch-client/models/DownloadArchiveInfo.ts,75,2
open-api/typescript-sdk/fetch-client/models/DownloadInfoDto.ts,89,2
open-api/typescript-sdk/fetch-client/models/DownloadResponseDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/EntityType.ts,38,2
open-api/typescript-sdk/fetch-client/models/ExifResponseDto.ts,225,2
open-api/typescript-sdk/fetch-client/models/FaceDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/FileChecksumDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/FileChecksumResponseDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/FileReportDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/FileReportFixDto.ts,73,2
open-api/typescript-sdk/fetch-client/models/FileReportItemDto.ts,114,2
open-api/typescript-sdk/fetch-client/models/JobCommand.ts,41,2
open-api/typescript-sdk/fetch-client/models/JobCommandDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/JobCountsDto.ts,111,2
open-api/typescript-sdk/fetch-client/models/JobName.ts,48,2
open-api/typescript-sdk/fetch-client/models/JobSettingsDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/JobStatusDto.ts,88,2
open-api/typescript-sdk/fetch-client/models/LibraryResponseDto.ts,154,2
open-api/typescript-sdk/fetch-client/models/LibraryStatsResponseDto.ts,93,2
open-api/typescript-sdk/fetch-client/models/LibraryType.ts,38,2
open-api/typescript-sdk/fetch-client/models/LogLevel.ts,42,2
open-api/typescript-sdk/fetch-client/models/LoginCredentialDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/LoginResponseDto.ts,120,2
open-api/typescript-sdk/fetch-client/models/LogoutResponseDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/MapMarkerResponseDto.ts,84,2
open-api/typescript-sdk/fetch-client/models/MapTheme.ts,38,2
open-api/typescript-sdk/fetch-client/models/MemoryLaneResponseDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/MergePersonDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/ModelType.ts,38,2
open-api/typescript-sdk/fetch-client/models/OAuthAuthorizeResponseDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/OAuthCallbackDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/OAuthConfigDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/OAuthConfigResponseDto.ts,99,2
open-api/typescript-sdk/fetch-client/models/PartnerResponseDto.ts,215,2
open-api/typescript-sdk/fetch-client/models/PathEntityType.ts,39,2
open-api/typescript-sdk/fetch-client/models/PathType.ts,43,2
open-api/typescript-sdk/fetch-client/models/PeopleResponseDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/PeopleUpdateDto.ts,73,2
open-api/typescript-sdk/fetch-client/models/PeopleUpdateItem.ts,99,2
open-api/typescript-sdk/fetch-client/models/PersonResponseDto.ts,102,2
open-api/typescript-sdk/fetch-client/models/PersonStatisticsResponseDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/PersonUpdateDto.ts,90,2
open-api/typescript-sdk/fetch-client/models/PersonWithFacesResponseDto.ts,118,2
open-api/typescript-sdk/fetch-client/models/QueueStatusDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/ReactionLevel.ts,38,2
open-api/typescript-sdk/fetch-client/models/ReactionType.ts,38,2
open-api/typescript-sdk/fetch-client/models/RecognitionConfig.ts,117,2
open-api/typescript-sdk/fetch-client/models/ScanLibraryDto.ts,73,2
open-api/typescript-sdk/fetch-client/models/SearchAlbumResponseDto.ts,106,2
open-api/typescript-sdk/fetch-client/models/SearchAssetResponseDto.ts,106,2
open-api/typescript-sdk/fetch-client/models/SearchExploreItem.ts,82,2
open-api/typescript-sdk/fetch-client/models/SearchExploreResponseDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/SearchFacetCountResponseDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/SearchFacetResponseDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/SearchResponseDto.ts,88,2
open-api/typescript-sdk/fetch-client/models/ServerConfigDto.ts,111,2
open-api/typescript-sdk/fetch-client/models/ServerFeaturesDto.ts,156,2
open-api/typescript-sdk/fetch-client/models/ServerInfoResponseDto.ts,120,2
open-api/typescript-sdk/fetch-client/models/ServerMediaTypesResponseDto.ts,84,2
open-api/typescript-sdk/fetch-client/models/ServerPingResponse.ts,65,2
open-api/typescript-sdk/fetch-client/models/ServerStatsResponseDto.ts,100,2
open-api/typescript-sdk/fetch-client/models/ServerThemeDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/ServerVersionResponseDto.ts,84,2
open-api/typescript-sdk/fetch-client/models/SharedLinkCreateDto.ts,137,2
open-api/typescript-sdk/fetch-client/models/SharedLinkEditDto.ts,115,2
open-api/typescript-sdk/fetch-client/models/SharedLinkResponseDto.ts,200,2
open-api/typescript-sdk/fetch-client/models/SharedLinkType.ts,38,2
open-api/typescript-sdk/fetch-client/models/SignUpDto.ts,84,2
open-api/typescript-sdk/fetch-client/models/SmartInfoResponseDto.ts,73,2
open-api/typescript-sdk/fetch-client/models/SystemConfigDto.ts,283,2
open-api/typescript-sdk/fetch-client/models/SystemConfigFFmpegDto.ts,274,2
open-api/typescript-sdk/fetch-client/models/SystemConfigJobDto.ts,154,2
open-api/typescript-sdk/fetch-client/models/SystemConfigLibraryDto.ts,88,2
open-api/typescript-sdk/fetch-client/models/SystemConfigLibraryScanDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/SystemConfigLibraryWatchDto.ts,0,2
open-api/typescript-sdk/fetch-client/models/SystemConfigLoggingDto.ts,82,2
open-api/typescript-sdk/fetch-client/models/SystemConfigMachineLearningDto.ts,106,2
open-api/typescript-sdk/fetch-client/models/SystemConfigMapDto.ts,84,2
open-api/typescript-sdk/fetch-client/models/SystemConfigNewVersionCheckDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/SystemConfigOAuthDto.ts,165,2
open-api/typescript-sdk/fetch-client/models/SystemConfigPasswordLoginDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/SystemConfigReverseGeocodingDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/SystemConfigServerDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/SystemConfigStorageTemplateDto.ts,84,2
open-api/typescript-sdk/fetch-client/models/SystemConfigTemplateStorageOptionDto.ts,129,2
open-api/typescript-sdk/fetch-client/models/SystemConfigThemeDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/SystemConfigThumbnailDto.ts,100,2
open-api/typescript-sdk/fetch-client/models/SystemConfigTrashDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/TagResponseDto.ts,100,2
open-api/typescript-sdk/fetch-client/models/TagTypeEnum.ts,39,2
open-api/typescript-sdk/fetch-client/models/ThumbnailFormat.ts,38,2
open-api/typescript-sdk/fetch-client/models/TimeBucketResponseDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/TimeBucketSize.ts,38,2
open-api/typescript-sdk/fetch-client/models/ToneMapping.ts,40,2
open-api/typescript-sdk/fetch-client/models/TranscodeHWAccel.ts,41,2
open-api/typescript-sdk/fetch-client/models/TranscodePolicy.ts,41,2
open-api/typescript-sdk/fetch-client/models/UpdateAlbumDto.ts,89,2
open-api/typescript-sdk/fetch-client/models/UpdateAssetDto.ts,105,2
open-api/typescript-sdk/fetch-client/models/UpdateLibraryDto.ts,89,2
open-api/typescript-sdk/fetch-client/models/UpdatePartnerDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/UpdateStackParentDto.ts,75,2
open-api/typescript-sdk/fetch-client/models/UpdateTagDto.ts,65,2
open-api/typescript-sdk/fetch-client/models/UpdateUserDto.ts,153,2
open-api/typescript-sdk/fetch-client/models/UsageByUserDto.ts,111,2
open-api/typescript-sdk/fetch-client/models/UserAvatarColor.ts,46,2
open-api/typescript-sdk/fetch-client/models/UserDto.ts,109,2
open-api/typescript-sdk/fetch-client/models/UserResponseDto.ts,207,2
open-api/typescript-sdk/fetch-client/models/ValidateAccessTokenResponseDto.ts,66,2
open-api/typescript-sdk/fetch-client/models/VideoCodec.ts,39,2
open-api/typescript-sdk/fetch-client/models/index.ts,160,3
open-api/typescript-sdk/fetch-client/runtime.ts,431,2
mobile/openapi/doc/OAuthConfigResponseDto.md,17,4
mobile/openapi/lib/model/o_auth_config_response_dto.dart,145,11
mobile/openapi/test/o_auth_api_test.dart,31,11
mobile/openapi/test/o_auth_config_response_dto_test.dart,32,5
server/src/immich/api-v1/asset/asset.core.ts,0,19
.github/workflows/cli-release.yml,18,5
mobile/lib/extensions/build_context_extensions.dart,54,4
mobile/lib/modules/map/views/map_location_picker_page.dart,185,3
server/src/infra/repositories/smart-info.repository.ts,169,12
server/src/infra/sql/move.repository.sql,18,2
open-api/typescript-sdk/index.ts,4,2
cli/tsconfig.build.json,4,2
open-api/typescript-sdk/client/api.ts,0,25
server/src/infra/migrations/1688392120838-AddLibraryTable.ts,57,2
web/src/lib/components/admin-page/settings/setting-checkboxes.svelte,54,2
web/src/lib/components/admin-page/settings/setting-select.svelte,39,10
web/src/lib/stores/download.ts,13,6
web/src/lib/utils/byte-converter.ts,37,2
web/src/lib/utils/byte-units.ts,16,10
web/src/lib/utils/time-to-seconds.spec.ts,24,5
open-api/typescript-sdk/tsconfig.esm.json,9,2
open-api/typescript-sdk/tsconfig.types.json,9,2
open-api/typescript-sdk/client/base.ts,0,9
open-api/typescript-sdk/client/common.ts,0,9
open-api/typescript-sdk/client/configuration.ts,0,9
open-api/typescript-sdk/client/index.ts,0,8
.github/release.yml,26,6
mobile/openapi/test/system_config_library_dto_test.dart,27,2
open-api/typescript-sdk/tsconfig.cjs.json,10,2
cli/test/e2e/jest-e2e.json,24,5
cli/vitest.config.ts,7,1
mobile/ios/Flutter/AppFrameworkInfo.plist,26,3
mobile/ios/Podfile,41,9
cli/src/commands/login.ts,7,1
cli/src/commands/login/key.ts,9,3
cli/src/commands/logout.ts,13,3
cli/src/cores/api-configuration.ts,9,2
cli/src/cores/dto/base-options-dto.ts,3,2
cli/src/cores/dto/crawl-options-dto.ts,6,3
cli/src/cores/dto/upload-options-dto.ts,8,7
cli/src/cores/errors/login-error.ts,11,3
cli/src/cores/index.ts,2,3
cli/src/cores/models/asset.ts,91,7
cli/src/cores/models/index.ts,1,3
cli/src/services/index.ts,2,3
server/e2e/jobs/utils.ts,2,5
mobile/lib/modules/search/models/search_result_page_state.model.dart,51,8
server/e2e/api/specs/server-info.e2e-spec.ts,12,4
web/src/lib/components/faces-page/search-bar.svelte,44,1
web/src/lib/utils/dipatch.ts,3,2
server/src/infra/migrations/1703035138085-AddAutoStackId.ts,16,1
server/src/infra/migrations/1705363967169-CreateAssetStackTable.ts,83,1
mobile/integration_test/test_utils/login_helper.dart,55,6
mobile/lib/modules/activities/providers/activity.provider.g.dart,209,2
mobile/lib/modules/album/ui/album_action_outlined_button.dart,0,5
mobile/lib/modules/asset_viewer/ui/animated_play_pause.dart,57,2
mobile/lib/modules/asset_viewer/ui/center_play_button.dart,53,2
mobile/lib/modules/backup/providers/ios_background_settings.provider.dart,57,2
mobile/lib/modules/backup/ui/backup_info_card.dart,48,10
mobile/lib/modules/backup/views/album_preview_page.dart,84,11
mobile/lib/modules/home/ui/asset_grid/draggable_scrollbar_custom.dart,0,5
mobile/lib/modules/home/ui/delete_dialog.dart,0,4
mobile/lib/modules/home/ui/draggable_scrollbar.dart,617,6
mobile/lib/modules/home/ui/upload_dialog.dart,16,2
mobile/lib/modules/login/views/change_password_page.dart,14,3
mobile/lib/modules/settings/providers/notification_permission.provider.dart,0,3
mobile/lib/routing/duplicate_guard.dart,17,2
mobile/lib/shared/ui/confirm_dialog.dart,54,5
mobile/lib/shared/ui/drag_sheet.dart,51,7
mobile/lib/shared/ui/immich_loading_indicator.dart,24,7
mobile/lib/shared/ui/photo_view/src/core/photo_view_hit_corners.dart,77,2
mobile/lib/shared/ui/photo_view/src/photo_view_default_widgets.dart,45,2
mobile/lib/shared/ui/photo_view/src/utils/photo_view_utils.dart,145,2
mobile/lib/shared/ui/share_dialog.dart,23,3
mobile/lib/utils/bytes_units.dart,15,3
mobile/lib/utils/debounce.dart,26,3
mobile/lib/utils/draggable_scroll_controller.dart,41,2
mobile/lib/utils/throttle.dart,57,2
mobile/openapi/test/trash_api_test.dart,36,1
mobile/openapi/lib/model/auth_device_response_dto.dart,151,8
open-api/openapitools.json,7,2
open-api/patch/api.dart.patch,2,2
open-api/patch/api_client.dart.patch,0,2
open-api/templates/mobile/serialization/native/native_class.mustache,0,2
open-api/typescript-sdk/client/.openapi-generator/VERSION,0,2
open-api/templates/typescript/apiInner.mustache,0,2
open-api/templates/typescript/apiInner.mustache.orig,0,2
open-api/templates/typescript/apiInner.mustache.patch,0,2
machine-learning/log_conf.json,17,3
docs/docs/administration/img/admin-jobs.png,0,3
server/e2e/api/specs/activity.e2e-spec.ts,4,2
server/e2e/api/specs/album.e2e-spec.ts,4,3
server/e2e/api/specs/partner.e2e-spec.ts,4,2
server/e2e/api/specs/shared-link.e2e-spec.ts,4,2
server/e2e/api/specs/system-config.e2e-spec.ts,4,2
server/e2e/jobs/client/asset-api.ts,79,2
server/e2e/jobs/client/auth-api.ts,45,2
server/e2e/jobs/client/index.ts,11,2
server/e2e/jobs/client/library-api.ts,47,2
server/e2e/jobs/client/user-api.ts,50,2
docs/src/theme/SearchBar/DocSearch.js,297,3
docs/src/theme/SearchBar/algolia.css,526,4
docs/src/theme/SearchBar/index.js,114,3
docs/src/theme/SearchBar/lunar-search.js,147,3
docs/src/theme/SearchBar/styles.css,33,2
docs/src/theme/SearchBar/templates.js,112,2
docs/src/theme/SearchBar/utils.js,270,3
server/src/immich/api-v1/asset/dto/device-id.dto.ts,0,3
mobile/openapi/test/shared_link_api_test.dart,23,3
docs/src/components/HomepageFeatures/index.tsx,0,3
docs/src/components/HomepageFeatures/styles.module.css,0,2
docs/static/img/docusaurus.png,0,2
docs/static/img/undraw_docusaurus_mountain.svg,0,2
docs/static/img/undraw_docusaurus_react.svg,0,2
docs/static/img/undraw_docusaurus_tree.svg,0,2
server/openapitools.json,7,3
web/__mocks__/$app/environment.js,3,3
web/__mocks__/$env/dynamic/public.js,3,3
web/how-to-scroll-like-google.md,48,3
web/src/lib/components/album-page/edit-description-modal.svelte,43,5
docker/hwaccel-rkmpp.yml,24,2
docker/hwaccel.yml,23,4
docker/mlaccel-armnn.yml,11,2
machine-learning/app/conftest.py,119,9
docs/blog/2023/2023-recap.mdx,70,2
server/test/fixtures/person.stub.ts,82,7
web/src/lib/components/admin-page/settings/setting-switch.svelte,81,15
docs/docs/developer/open-api.md,7,6
mobile/openapi/test/recognition_config_test.dart,47,3
server/src/infra/migrations/1704943345360-SetAssetFaceNullOnPersonDelete.ts,24,1
server/test/fixtures/face.stub.ts,58,4
web/src/lib/components/admin-page/settings/setting-input-field.svelte,51,13
cli/src/commands/upload.ts,176,11
mobile/lib/shared/models/user.dart,94,13
mobile/lib/shared/models/user.g.dart,1338,10
server/src/infra/migrations/1705306747072-AddOriginalFileNameIndex.ts,13,1
mobile/assets/location-pin.png,0,2
mobile/lib/extensions/flutter_map_extensions.dart,0,2
mobile/lib/extensions/latlngbounds_extension.dart,20,1
mobile/lib/modules/asset_viewer/providers/current_asset.provider.g.dart,25,2
mobile/lib/modules/map/models/map_event.model.dart,13,1
mobile/lib/modules/map/models/map_marker.dart,39,1
mobile/lib/modules/map/models/map_page_event.model.dart,40,2
mobile/lib/modules/map/providers/map_service.provider.dart,9,1
mobile/lib/modules/map/providers/map_service.provider.g.dart,24,1
mobile/lib/modules/map/ui/location_dialog.dart,30,2
mobile/lib/modules/map/ui/map_location_picker.dart,113,3
mobile/lib/modules/map/ui/map_page_app_bar.dart,138,5
mobile/lib/modules/map/ui/map_page_bottom_sheet.dart,356,8
mobile/lib/modules/map/ui/map_settings_dialog.dart,193,7
mobile/lib/modules/map/ui/map_thumbnail.dart,76,5
mobile/lib/modules/map/utils/map_controller_hook.dart,32,2
mobile/lib/modules/map/widgets/map_settings/map_settings_list_tile.dart,31,1
mobile/lib/modules/map/widgets/map_settings/map_settings_time_dropdown.dart,92,1
mobile/lib/modules/map/widgets/map_settings/map_theme_picker.dart,109,1
mobile/lib/modules/map/widgets/map_thumbnail.dart,110,1
mobile/lib/modules/search/services/person.service.g.dart,25,3
mobile/lib/shared/ui/location_picker.dart,256,3
mobile/test/modules/utils/debouncer_test.dart,41,1
mobile/test/modules/utils/throttler_test.dart,47,1
docs/docs/administration/storage-template.mdx,0,2
docs/docs/features/mobile-app.mdx,37,5
docs/docs/install/post-install.mdx,38,4
docs/docs/overview/quick-start.mdx,85,4
machine-learning/export/models/openclip.py,109,3
machine-learning/app/models/ann.py,68,2
mobile/openapi/test/usage_by_user_dto_test.dart,42,7
server/src/infra/migrations/1704382918223-AddQuotaColumnsToUser.ts,16,1
server/src/infra/migrations/1705094221536-AddMetadataExtractedAt.ts,19,1
docs/docs/FAQ.md,0,29
docs/docs/guides/assets/20231219_183007_add-new-server-option.png,0,1
docs/docs/overview/Comparison.md,12,1
docs/docs/overview/help.md,16,5
cli/.prettierignore,18,2
cli/src/api/client.ts,50,3
cli/src/cli/base-command.ts,38,5
open-api/templates/mobile/serialization/native/native_class.mustache.patch,0,1
open-api/typescript-sdk/client/.gitignore,0,1
